#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-02T23:58:04', checksum=1432318484, risk_investigation_time=1.0, kind='agg_curves-quantile-0.5'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,2.20119E+03,contents,V6B,Residential-HD,URMasonry,3.80252E-03,2.00000E-02
100,6.41079E+03,contents,V6B,Residential-HD,URMasonry,1.10745E-02,1.00000E-02
250,1.52486E+04,contents,V6B,Residential-HD,URMasonry,2.63417E-02,4.00000E-03
500,2.48586E+04,contents,V6B,Residential-HD,URMasonry,4.29428E-02,2.00000E-03
1000,3.60797E+04,contents,V6B,Residential-HD,URMasonry,6.23271E-02,1.00000E-03
2500,5.48632E+04,contents,V6B,Residential-HD,URMasonry,9.47754E-02,4.00000E-04
50,1.06241E+04,nonstructural,V6B,Residential-HD,URMasonry,1.61147E-03,2.00000E-02
100,4.17113E+04,nonstructural,V6B,Residential-HD,URMasonry,6.32683E-03,1.00000E-02
250,1.54683E+05,nonstructural,V6B,Residential-HD,URMasonry,2.34626E-02,4.00000E-03
500,3.35800E+05,nonstructural,V6B,Residential-HD,URMasonry,5.09347E-02,2.00000E-03
1000,6.20128E+05,nonstructural,V6B,Residential-HD,URMasonry,9.40620E-02,1.00000E-03
2500,1.24976E+06,nonstructural,V6B,Residential-HD,URMasonry,1.89566E-01,4.00000E-04
500,2.14841E-05,occupants,V6B,Residential-HD,URMasonry,2.25673E-06,2.00000E-03
1000,2.31621E-04,occupants,V6B,Residential-HD,URMasonry,2.43299E-05,1.00000E-03
2500,2.88690E-03,occupants,V6B,Residential-HD,URMasonry,3.03246E-04,4.00000E-04
50,6.33138E+01,structural,V6B,Residential-HD,URMasonry,4.37495E-05,2.00000E-02
100,1.64200E+03,structural,V6B,Residential-HD,URMasonry,1.13461E-03,1.00000E-02
250,1.58532E+04,structural,V6B,Residential-HD,URMasonry,1.09545E-02,4.00000E-03
500,4.95615E+04,structural,V6B,Residential-HD,URMasonry,3.42467E-02,2.00000E-03
1000,1.12347E+05,structural,V6B,Residential-HD,URMasonry,7.76309E-02,1.00000E-03
2500,2.64395E+05,structural,V6B,Residential-HD,URMasonry,1.82696E-01,4.00000E-04
50,6.86916E+00,contents,V6B,Residential-HD,Concrete,8.24038E-06,2.00000E-02
100,7.52908E+01,contents,V6B,Residential-HD,Concrete,9.03203E-05,1.00000E-02
250,1.24710E+03,contents,V6B,Residential-HD,Concrete,1.49604E-03,4.00000E-03
500,5.13367E+03,contents,V6B,Residential-HD,Concrete,6.15845E-03,2.00000E-03
1000,1.40363E+04,contents,V6B,Residential-HD,Concrete,1.68382E-02,1.00000E-03
2500,3.69327E+04,contents,V6B,Residential-HD,Concrete,4.43052E-02,4.00000E-04
50,1.08804E+03,nonstructural,V6B,Residential-HD,Concrete,1.14606E-04,2.00000E-02
100,8.21493E+03,nonstructural,V6B,Residential-HD,Concrete,8.65298E-04,1.00000E-02
250,4.30006E+04,nonstructural,V6B,Residential-HD,Concrete,4.52936E-03,4.00000E-03
500,1.01586E+05,nonstructural,V6B,Residential-HD,Concrete,1.07003E-02,2.00000E-03
1000,2.04483E+05,nonstructural,V6B,Residential-HD,Concrete,2.15387E-02,1.00000E-03
2500,4.73161E+05,nonstructural,V6B,Residential-HD,Concrete,4.98392E-02,4.00000E-04
250,1.84187E-04,occupants,V6B,Residential-HD,Concrete,1.26329E-05,4.00000E-03
500,1.25231E-03,occupants,V6B,Residential-HD,Concrete,8.58920E-05,2.00000E-03
1000,4.11882E-03,occupants,V6B,Residential-HD,Concrete,2.82498E-04,1.00000E-03
2500,1.33478E-02,occupants,V6B,Residential-HD,Concrete,9.15488E-04,4.00000E-04
50,7.58632E+01,structural,V6B,Residential-HD,Concrete,3.64028E-05,2.00000E-02
100,1.52979E+03,structural,V6B,Residential-HD,Concrete,7.34065E-04,1.00000E-02
250,1.61576E+04,structural,V6B,Residential-HD,Concrete,7.75317E-03,4.00000E-03
500,4.77197E+04,structural,V6B,Residential-HD,Concrete,2.28982E-02,2.00000E-03
1000,1.06939E+05,structural,V6B,Residential-HD,Concrete,5.13145E-02,1.00000E-03
2500,2.31856E+05,structural,V6B,Residential-HD,Concrete,1.11255E-01,4.00000E-04
25,9.00851E+03,contents,V6B,Commercial,URMasonry,2.72021E-04,4.00000E-02
50,1.47220E+05,contents,V6B,Commercial,URMasonry,4.44544E-03,2.00000E-02
100,3.80342E+05,contents,V6B,Commercial,URMasonry,1.14848E-02,1.00000E-02
250,9.63767E+05,contents,V6B,Commercial,URMasonry,2.91019E-02,4.00000E-03
500,1.43702E+06,contents,V6B,Commercial,URMasonry,4.33923E-02,2.00000E-03
1000,2.05164E+06,contents,V6B,Commercial,URMasonry,6.19512E-02,1.00000E-03
2500,2.94777E+06,contents,V6B,Commercial,URMasonry,8.90110E-02,4.00000E-04
25,6.55028E+03,nonstructural,V6B,Commercial,URMasonry,1.09105E-04,4.00000E-02
50,1.32823E+05,nonstructural,V6B,Commercial,URMasonry,2.21237E-03,2.00000E-02
100,4.78453E+05,nonstructural,V6B,Commercial,URMasonry,7.96936E-03,1.00000E-02
250,1.89995E+06,nonstructural,V6B,Commercial,URMasonry,3.16465E-02,4.00000E-03
500,3.60357E+06,nonstructural,V6B,Commercial,URMasonry,6.00229E-02,2.00000E-03
1000,6.51222E+06,nonstructural,V6B,Commercial,URMasonry,1.08471E-01,1.00000E-03
2500,1.21670E+07,nonstructural,V6B,Commercial,URMasonry,2.02659E-01,4.00000E-04
250,3.95304E-03,occupants,V6B,Commercial,URMasonry,3.46803E-06,4.00000E-03
500,3.70895E-02,occupants,V6B,Commercial,URMasonry,3.25389E-05,2.00000E-03
1000,1.51952E-01,occupants,V6B,Commercial,URMasonry,1.33309E-04,1.00000E-03
2500,6.31220E-01,occupants,V6B,Commercial,URMasonry,5.53775E-04,4.00000E-04
25,2.79929E+00,structural,V6B,Commercial,URMasonry,7.60747E-08,4.00000E-02
50,1.04708E+04,structural,V6B,Commercial,URMasonry,2.84558E-04,2.00000E-02
100,1.05040E+05,structural,V6B,Commercial,URMasonry,2.85460E-03,1.00000E-02
250,7.19831E+05,structural,V6B,Commercial,URMasonry,1.95624E-02,4.00000E-03
500,1.70648E+06,structural,V6B,Commercial,URMasonry,4.63759E-02,2.00000E-03
1000,3.62441E+06,structural,V6B,Commercial,URMasonry,9.84983E-02,1.00000E-03
2500,7.50592E+06,structural,V6B,Commercial,URMasonry,2.03984E-01,4.00000E-04
50,1.14331E+02,contents,V6B,Commercial,Concrete,2.30782E-05,2.00000E-02
100,1.91014E+03,contents,V6B,Commercial,Concrete,3.85570E-04,1.00000E-02
250,2.77431E+04,contents,V6B,Commercial,Concrete,5.60007E-03,4.00000E-03
500,8.39265E+04,contents,V6B,Commercial,Concrete,1.69410E-02,2.00000E-03
1000,2.08060E+05,contents,V6B,Commercial,Concrete,4.19979E-02,1.00000E-03
2500,4.90617E+05,contents,V6B,Commercial,Concrete,9.90335E-02,4.00000E-04
50,1.17528E+03,nonstructural,V6B,Commercial,Concrete,1.30863E-04,2.00000E-02
100,7.30831E+03,nonstructural,V6B,Commercial,Concrete,8.13750E-04,1.00000E-02
250,4.86905E+04,nonstructural,V6B,Commercial,Concrete,5.42149E-03,4.00000E-03
500,1.17927E+05,nonstructural,V6B,Commercial,Concrete,1.31306E-02,2.00000E-03
1000,2.62375E+05,nonstructural,V6B,Commercial,Concrete,2.92143E-02,1.00000E-03
2500,5.90123E+05,nonstructural,V6B,Commercial,Concrete,6.57077E-02,4.00000E-04
100,5.24100E-05,occupants,V6B,Commercial,Concrete,3.84181E-07,1.00000E-02
250,2.84232E-03,occupants,V6B,Commercial,Concrete,2.08350E-05,4.00000E-03
500,1.52206E-02,occupants,V6B,Commercial,Concrete,1.11572E-04,2.00000E-03
1000,4.96006E-02,occupants,V6B,Commercial,Concrete,3.63587E-04,1.00000E-03
2500,1.49046E-01,occupants,V6B,Commercial,Concrete,1.09255E-03,4.00000E-04
50,5.09477E+02,structural,V6B,Commercial,Concrete,9.25563E-05,2.00000E-02
100,5.11956E+03,structural,V6B,Commercial,Concrete,9.30067E-04,1.00000E-02
250,3.68596E+04,structural,V6B,Commercial,Concrete,6.69626E-03,4.00000E-03
500,8.56182E+04,structural,V6B,Commercial,Concrete,1.55542E-02,2.00000E-03
1000,1.84418E+05,structural,V6B,Commercial,Concrete,3.35032E-02,1.00000E-03
2500,3.80341E+05,structural,V6B,Commercial,Concrete,6.90964E-02,4.00000E-04
50,6.38882E+01,contents,V6B,Commercial,Steel,3.26106E-05,2.00000E-02
100,9.84060E+02,contents,V6B,Commercial,Steel,5.02296E-04,1.00000E-02
250,1.01721E+04,contents,V6B,Commercial,Steel,5.19219E-03,4.00000E-03
500,3.31234E+04,contents,V6B,Commercial,Steel,1.69072E-02,2.00000E-03
1000,8.76518E+04,contents,V6B,Commercial,Steel,4.47403E-02,1.00000E-03
2500,2.03417E+05,contents,V6B,Commercial,Steel,1.03831E-01,4.00000E-04
50,3.90508E+02,nonstructural,V6B,Commercial,Steel,1.09952E-04,2.00000E-02
100,2.54312E+03,nonstructural,V6B,Commercial,Steel,7.16043E-04,1.00000E-02
250,1.53363E+04,nonstructural,V6B,Commercial,Steel,4.31811E-03,4.00000E-03
500,4.12767E+04,nonstructural,V6B,Commercial,Steel,1.16219E-02,2.00000E-03
1000,9.89557E+04,nonstructural,V6B,Commercial,Steel,2.78621E-02,1.00000E-03
2500,2.18695E+05,nonstructural,V6B,Commercial,Steel,6.15759E-02,4.00000E-04
100,2.58100E-05,occupants,V6B,Commercial,Steel,3.79336E-07,1.00000E-02
250,8.07037E-04,occupants,V6B,Commercial,Steel,1.18612E-05,4.00000E-03
500,4.51483E-03,occupants,V6B,Commercial,Steel,6.63555E-05,2.00000E-03
1000,1.60651E-02,occupants,V6B,Commercial,Steel,2.36113E-04,1.00000E-03
2500,4.64951E-02,occupants,V6B,Commercial,Steel,6.83350E-04,4.00000E-04
50,3.45744E+02,structural,V6B,Commercial,Steel,1.58831E-04,2.00000E-02
100,2.67805E+03,structural,V6B,Commercial,Steel,1.23026E-03,1.00000E-02
250,1.56567E+04,structural,V6B,Commercial,Steel,7.19249E-03,4.00000E-03
500,3.83318E+04,structural,V6B,Commercial,Steel,1.76092E-02,2.00000E-03
1000,8.07849E+04,structural,V6B,Commercial,Steel,3.71117E-02,1.00000E-03
2500,1.65443E+05,structural,V6B,Commercial,Steel,7.60027E-02,4.00000E-04
100,2.36453E+02,contents,V6B,Commercial,Wood,3.10409E-04,1.00000E-02
250,2.97109E+03,contents,V6B,Commercial,Wood,3.90036E-03,4.00000E-03
500,1.34476E+04,contents,V6B,Commercial,Wood,1.76536E-02,2.00000E-03
1000,4.26669E+04,contents,V6B,Commercial,Wood,5.60118E-02,1.00000E-03
2500,1.09407E+05,contents,V6B,Commercial,Wood,1.43626E-01,4.00000E-04
100,2.29146E+03,nonstructural,V6B,Commercial,Wood,1.65934E-03,1.00000E-02
250,1.09015E+04,nonstructural,V6B,Commercial,Wood,7.89419E-03,4.00000E-03
500,2.74782E+04,nonstructural,V6B,Commercial,Wood,1.98981E-02,2.00000E-03
1000,6.50883E+04,nonstructural,V6B,Commercial,Wood,4.71331E-02,1.00000E-03
2500,1.51843E+05,nonstructural,V6B,Commercial,Wood,1.09956E-01,4.00000E-04
250,4.75500E-05,occupants,V6B,Commercial,Wood,1.00000E-06,4.00000E-03
500,3.21846E-04,occupants,V6B,Commercial,Wood,6.76858E-06,2.00000E-03
1000,1.70932E-03,occupants,V6B,Commercial,Wood,3.59479E-05,1.00000E-03
2500,8.12374E-03,occupants,V6B,Commercial,Wood,1.70846E-04,4.00000E-04
50,1.08650E+04,structural,V6B,Commercial,Wood,1.28370E-02,2.00000E-02
100,1.66828E+04,structural,V6B,Commercial,Wood,1.97106E-02,1.00000E-02
250,2.86400E+04,structural,V6B,Commercial,Wood,3.38380E-02,4.00000E-03
500,5.39203E+04,structural,V6B,Commercial,Wood,6.37064E-02,2.00000E-03
1000,1.19128E+05,structural,V6B,Commercial,Wood,1.40748E-01,1.00000E-03
2500,2.75547E+05,structural,V6B,Commercial,Wood,3.25556E-01,4.00000E-04
50,3.05702E+00,contents,V6B,Commercial,RMasonry,1.53059E-05,2.00000E-02
100,4.01470E+01,contents,V6B,Commercial,RMasonry,2.01008E-04,1.00000E-02
250,7.18394E+02,contents,V6B,Commercial,RMasonry,3.59686E-03,4.00000E-03
500,2.82308E+03,contents,V6B,Commercial,RMasonry,1.41346E-02,2.00000E-03
1000,8.45907E+03,contents,V6B,Commercial,RMasonry,4.23530E-02,1.00000E-03
2500,2.45970E+04,contents,V6B,Commercial,RMasonry,1.23153E-01,4.00000E-04
50,2.12835E+01,nonstructural,V6B,Commercial,RMasonry,5.87812E-05,2.00000E-02
100,2.94307E+02,nonstructural,V6B,Commercial,RMasonry,8.12822E-04,1.00000E-02
250,2.10971E+03,nonstructural,V6B,Commercial,RMasonry,5.82663E-03,4.00000E-03
500,5.24889E+03,nonstructural,V6B,Commercial,RMasonry,1.44965E-02,2.00000E-03
1000,1.25238E+04,nonstructural,V6B,Commercial,RMasonry,3.45885E-02,1.00000E-03
2500,3.24441E+04,nonstructural,V6B,Commercial,RMasonry,8.96048E-02,4.00000E-04
250,1.30289E-05,occupants,V6B,Commercial,RMasonry,2.44904E-06,4.00000E-03
500,1.33395E-04,occupants,V6B,Commercial,RMasonry,2.50743E-05,2.00000E-03
1000,8.51109E-04,occupants,V6B,Commercial,RMasonry,1.59983E-04,1.00000E-03
2500,4.67630E-03,occupants,V6B,Commercial,RMasonry,8.79003E-04,4.00000E-04
50,4.16763E-01,structural,V6B,Commercial,RMasonry,1.87799E-06,2.00000E-02
100,2.69955E+01,structural,V6B,Commercial,RMasonry,1.21645E-04,1.00000E-02
250,6.14860E+02,structural,V6B,Commercial,RMasonry,2.77064E-03,4.00000E-03
500,2.05827E+03,structural,V6B,Commercial,RMasonry,9.27481E-03,2.00000E-03
1000,5.81482E+03,structural,V6B,Commercial,RMasonry,2.62023E-02,1.00000E-03
2500,1.66872E+04,structural,V6B,Commercial,RMasonry,7.51948E-02,4.00000E-04
