#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T23:13:48', checksum=1532911238, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.18455E+03,contents,V6B,Residential-HD,URMasonry,2.04629E-03,2.00000E-02
100,4.92309E+03,contents,V6B,Residential-HD,URMasonry,8.50456E-03,1.00000E-02
250,1.27235E+04,contents,V6B,Residential-HD,URMasonry,2.19796E-02,4.00000E-03
500,2.05302E+04,contents,V6B,Residential-HD,URMasonry,3.54656E-02,2.00000E-03
1000,3.04118E+04,contents,V6B,Residential-HD,URMasonry,5.25360E-02,1.00000E-03
2500,4.45316E+04,contents,V6B,Residential-HD,URMasonry,7.69276E-02,4.00000E-04
50,5.44622E+03,nonstructural,V6B,Residential-HD,URMasonry,8.26091E-04,2.00000E-02
100,2.88543E+04,nonstructural,V6B,Residential-HD,URMasonry,4.37667E-03,1.00000E-02
250,1.16760E+05,nonstructural,V6B,Residential-HD,URMasonry,1.77104E-02,4.00000E-03
500,2.47212E+05,nonstructural,V6B,Residential-HD,URMasonry,3.74975E-02,2.00000E-03
1000,4.67188E+05,nonstructural,V6B,Residential-HD,URMasonry,7.08638E-02,1.00000E-03
2500,8.82258E+05,nonstructural,V6B,Residential-HD,URMasonry,1.33822E-01,4.00000E-04
500,4.81253E-05,occupants,V6B,Residential-HD,URMasonry,5.05518E-06,2.00000E-03
1000,4.58376E-04,occupants,V6B,Residential-HD,URMasonry,4.81488E-05,1.00000E-03
2500,3.21420E-03,occupants,V6B,Residential-HD,URMasonry,3.37626E-04,4.00000E-04
50,8.31135E+00,structural,V6B,Residential-HD,URMasonry,5.74309E-06,2.00000E-02
100,7.74083E+02,structural,V6B,Residential-HD,URMasonry,5.34886E-04,1.00000E-02
250,1.01533E+04,structural,V6B,Residential-HD,URMasonry,7.01587E-03,4.00000E-03
500,3.20725E+04,structural,V6B,Residential-HD,URMasonry,2.21619E-02,2.00000E-03
1000,7.77101E+04,structural,V6B,Residential-HD,URMasonry,5.36972E-02,1.00000E-03
2500,1.74405E+05,structural,V6B,Residential-HD,URMasonry,1.20513E-01,4.00000E-04
50,5.36150E+00,contents,V6B,Residential-HD,Concrete,6.43176E-06,2.00000E-02
100,7.77432E+01,contents,V6B,Residential-HD,Concrete,9.32622E-05,1.00000E-02
250,1.16576E+03,contents,V6B,Residential-HD,Concrete,1.39847E-03,4.00000E-03
500,5.22415E+03,contents,V6B,Residential-HD,Concrete,6.26699E-03,2.00000E-03
1000,1.55291E+04,contents,V6B,Residential-HD,Concrete,1.86291E-02,1.00000E-03
2500,3.70023E+04,contents,V6B,Residential-HD,Concrete,4.43886E-02,4.00000E-04
50,9.29471E+02,nonstructural,V6B,Residential-HD,Concrete,9.79034E-05,2.00000E-02
100,7.38675E+03,nonstructural,V6B,Residential-HD,Concrete,7.78064E-04,1.00000E-02
250,4.38575E+04,nonstructural,V6B,Residential-HD,Concrete,4.61962E-03,4.00000E-03
500,1.08034E+05,nonstructural,V6B,Residential-HD,Concrete,1.13795E-02,2.00000E-03
1000,2.28725E+05,nonstructural,V6B,Residential-HD,Concrete,2.40922E-02,1.00000E-03
2500,4.52092E+05,nonstructural,V6B,Residential-HD,Concrete,4.76200E-02,4.00000E-04
250,1.74653E-04,occupants,V6B,Residential-HD,Concrete,1.19789E-05,4.00000E-03
500,1.27083E-03,occupants,V6B,Residential-HD,Concrete,8.71624E-05,2.00000E-03
1000,4.63851E-03,occupants,V6B,Residential-HD,Concrete,3.18142E-04,1.00000E-03
2500,1.21214E-02,occupants,V6B,Residential-HD,Concrete,8.31369E-04,4.00000E-04
50,5.24555E+01,structural,V6B,Residential-HD,Concrete,2.51707E-05,2.00000E-02
100,1.34986E+03,structural,V6B,Residential-HD,Concrete,6.47728E-04,1.00000E-02
250,1.86859E+04,structural,V6B,Residential-HD,Concrete,8.96641E-03,4.00000E-03
500,5.06752E+04,structural,V6B,Residential-HD,Concrete,2.43164E-02,2.00000E-03
1000,1.05496E+05,structural,V6B,Residential-HD,Concrete,5.06222E-02,1.00000E-03
2500,2.28339E+05,structural,V6B,Residential-HD,Concrete,1.09568E-01,4.00000E-04
25,3.64261E+03,contents,V6B,Commercial,URMasonry,1.09992E-04,4.00000E-02
50,1.34930E+05,contents,V6B,Commercial,URMasonry,4.07435E-03,2.00000E-02
100,3.78908E+05,contents,V6B,Commercial,URMasonry,1.14415E-02,1.00000E-02
250,9.38195E+05,contents,V6B,Commercial,URMasonry,2.83298E-02,4.00000E-03
500,1.52381E+06,contents,V6B,Commercial,URMasonry,4.60129E-02,2.00000E-03
1000,2.21769E+06,contents,V6B,Commercial,URMasonry,6.69653E-02,1.00000E-03
2500,3.10029E+06,contents,V6B,Commercial,URMasonry,9.36163E-02,4.00000E-04
25,2.63008E+03,nonstructural,V6B,Commercial,URMasonry,4.38079E-05,4.00000E-02
50,1.22334E+05,nonstructural,V6B,Commercial,URMasonry,2.03766E-03,2.00000E-02
100,4.61312E+05,nonstructural,V6B,Commercial,URMasonry,7.68385E-03,1.00000E-02
250,1.82264E+06,nonstructural,V6B,Commercial,URMasonry,3.03588E-02,4.00000E-03
500,4.03063E+06,nonstructural,V6B,Commercial,URMasonry,6.71361E-02,2.00000E-03
1000,7.21735E+06,nonstructural,V6B,Commercial,URMasonry,1.20216E-01,1.00000E-03
2500,1.27546E+07,nonstructural,V6B,Commercial,URMasonry,2.12446E-01,4.00000E-04
250,5.49901E-03,occupants,V6B,Commercial,URMasonry,4.82433E-06,4.00000E-03
500,5.14892E-02,occupants,V6B,Commercial,URMasonry,4.51719E-05,2.00000E-03
1000,1.83799E-01,occupants,V6B,Commercial,URMasonry,1.61248E-04,1.00000E-03
2500,6.28495E-01,occupants,V6B,Commercial,URMasonry,5.51384E-04,4.00000E-04
50,7.72289E+03,structural,V6B,Commercial,URMasonry,2.09880E-04,2.00000E-02
100,8.55696E+04,structural,V6B,Commercial,URMasonry,2.32547E-03,1.00000E-02
