#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T20:02:27', checksum=2945211940, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.47432E+03,contents,V6B,Residential-HD,URMasonry,2.54687E-03,2.00000E-02
100,5.48348E+03,contents,V6B,Residential-HD,URMasonry,9.47262E-03,1.00000E-02
250,1.44957E+04,contents,V6B,Residential-HD,URMasonry,2.50411E-02,4.00000E-03
500,2.59215E+04,contents,V6B,Residential-HD,URMasonry,4.47790E-02,2.00000E-03
1000,4.15744E+04,contents,V6B,Residential-HD,URMasonry,7.18191E-02,1.00000E-03
2500,5.96958E+04,contents,V6B,Residential-HD,URMasonry,1.03124E-01,4.00000E-04
50,6.85340E+03,nonstructural,V6B,Residential-HD,URMasonry,1.03954E-03,2.00000E-02
100,3.34748E+04,nonstructural,V6B,Residential-HD,URMasonry,5.07750E-03,1.00000E-02
250,1.42953E+05,nonstructural,V6B,Residential-HD,URMasonry,2.16834E-02,4.00000E-03
500,3.59730E+05,nonstructural,V6B,Residential-HD,URMasonry,5.45644E-02,2.00000E-03
1000,7.86206E+05,nonstructural,V6B,Residential-HD,URMasonry,1.19253E-01,1.00000E-03
2500,1.43575E+06,nonstructural,V6B,Residential-HD,URMasonry,2.17777E-01,4.00000E-04
500,3.12559E-05,occupants,V6B,Residential-HD,URMasonry,3.28318E-06,2.00000E-03
1000,4.32460E-04,occupants,V6B,Residential-HD,URMasonry,4.54265E-05,1.00000E-03
2500,4.67581E-03,occupants,V6B,Residential-HD,URMasonry,4.91157E-04,4.00000E-04
50,1.72975E+01,structural,V6B,Residential-HD,URMasonry,1.19524E-05,2.00000E-02
100,1.05842E+03,structural,V6B,Residential-HD,URMasonry,7.31365E-04,1.00000E-02
250,1.40187E+04,structural,V6B,Residential-HD,URMasonry,9.68684E-03,4.00000E-03
500,5.45624E+04,structural,V6B,Residential-HD,URMasonry,3.77022E-02,2.00000E-03
1000,1.51381E+05,structural,V6B,Residential-HD,URMasonry,1.04603E-01,1.00000E-03
2500,3.10685E+05,structural,V6B,Residential-HD,URMasonry,2.14681E-01,4.00000E-04
50,5.39465E+00,contents,V6B,Residential-HD,Concrete,6.47153E-06,2.00000E-02
100,6.26716E+01,contents,V6B,Residential-HD,Concrete,7.51820E-05,1.00000E-02
250,1.21453E+03,contents,V6B,Residential-HD,Concrete,1.45697E-03,4.00000E-03
500,4.88690E+03,contents,V6B,Residential-HD,Concrete,5.86242E-03,2.00000E-03
