#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T19:26:42', checksum=2938527266, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.44074E+03,contents,V6B,Residential-HD,URMasonry,2.48885E-03,2.00000E-02
100,5.50046E+03,contents,V6B,Residential-HD,URMasonry,9.50196E-03,1.00000E-02
250,1.50043E+04,contents,V6B,Residential-HD,URMasonry,2.59198E-02,4.00000E-03
500,2.60814E+04,contents,V6B,Residential-HD,URMasonry,4.50552E-02,2.00000E-03
1000,4.04024E+04,contents,V6B,Residential-HD,URMasonry,6.97945E-02,1.00000E-03
2500,6.10610E+04,contents,V6B,Residential-HD,URMasonry,1.05482E-01,4.00000E-04
50,6.68823E+03,nonstructural,V6B,Residential-HD,URMasonry,1.01448E-03,2.00000E-02
100,3.36197E+04,nonstructural,V6B,Residential-HD,URMasonry,5.09949E-03,1.00000E-02
250,1.50762E+05,nonstructural,V6B,Residential-HD,URMasonry,2.28678E-02,4.00000E-03
500,3.63330E+05,nonstructural,V6B,Residential-HD,URMasonry,5.51104E-02,2.00000E-03
1000,7.49305E+05,nonstructural,V6B,Residential-HD,URMasonry,1.13656E-01,1.00000E-03
2500,1.48971E+06,nonstructural,V6B,Residential-HD,URMasonry,2.25962E-01,4.00000E-04
500,1.80812E-05,occupants,V6B,Residential-HD,URMasonry,1.89929E-06,2.00000E-03
1000,3.05358E-04,occupants,V6B,Residential-HD,URMasonry,3.20754E-05,1.00000E-03
2500,3.08643E-03,occupants,V6B,Residential-HD,URMasonry,3.24205E-04,4.00000E-04
50,1.59344E+01,structural,V6B,Residential-HD,URMasonry,1.10105E-05,2.00000E-02
100,1.06796E+03,structural,V6B,Residential-HD,URMasonry,7.37955E-04,1.00000E-02
250,1.52208E+04,structural,V6B,Residential-HD,URMasonry,1.05175E-02,4.00000E-03
500,5.53146E+04,structural,V6B,Residential-HD,URMasonry,3.82220E-02,2.00000E-03
1000,1.42606E+05,structural,V6B,Residential-HD,URMasonry,9.85400E-02,1.00000E-03
2500,3.24183E+05,structural,V6B,Residential-HD,URMasonry,2.24008E-01,4.00000E-04
50,5.57541E+00,contents,V6B,Residential-HD,Concrete,6.68837E-06,2.00000E-02
100,7.81747E+01,contents,V6B,Residential-HD,Concrete,9.37798E-05,1.00000E-02
250,9.38189E+02,contents,V6B,Residential-HD,Concrete,1.12547E-03,4.00000E-03
500,4.31525E+03,contents,V6B,Residential-HD,Concrete,5.17666E-03,2.00000E-03
1000,1.30784E+04,contents,V6B,Residential-HD,Concrete,1.56890E-02,1.00000E-03
2500,3.88579E+04,contents,V6B,Residential-HD,Concrete,4.66146E-02,4.00000E-04
50,8.66536E+02,nonstructural,V6B,Residential-HD,Concrete,9.12743E-05,2.00000E-02
100,6.91457E+03,nonstructural,V6B,Residential-HD,Concrete,7.28328E-04,1.00000E-02
250,3.72341E+04,nonstructural,V6B,Residential-HD,Concrete,3.92196E-03,4.00000E-03
500,9.02275E+04,nonstructural,V6B,Residential-HD,Concrete,9.50388E-03,2.00000E-03
1000,1.99588E+05,nonstructural,V6B,Residential-HD,Concrete,2.10231E-02,1.00000E-03
2500,4.90099E+05,nonstructural,V6B,Residential-HD,Concrete,5.16233E-02,4.00000E-04
250,1.25198E-04,occupants,V6B,Residential-HD,Concrete,8.58700E-06,4.00000E-03
500,8.66885E-04,occupants,V6B,Residential-HD,Concrete,5.94571E-05,2.00000E-03
1000,3.44968E-03,occupants,V6B,Residential-HD,Concrete,2.36604E-04,1.00000E-03
2500,1.31744E-02,occupants,V6B,Residential-HD,Concrete,9.03597E-04,4.00000E-04
50,4.47596E+01,structural,V6B,Residential-HD,Concrete,2.14778E-05,2.00000E-02
100,1.22908E+03,structural,V6B,Residential-HD,Concrete,5.89773E-04,1.00000E-02
250,1.38023E+04,structural,V6B,Residential-HD,Concrete,6.62299E-03,4.00000E-03
500,4.20852E+04,structural,V6B,Residential-HD,Concrete,2.01945E-02,2.00000E-03
1000,1.01972E+05,structural,V6B,Residential-HD,Concrete,4.89308E-02,1.00000E-03
2500,2.52332E+05,structural,V6B,Residential-HD,Concrete,1.21081E-01,4.00000E-04
25,1.63403E+03,contents,V6B,Commercial,URMasonry,4.93412E-05,4.00000E-02
50,1.24586E+05,contents,V6B,Commercial,URMasonry,3.76201E-03,2.00000E-02
100,3.62984E+05,contents,V6B,Commercial,URMasonry,1.09607E-02,1.00000E-02
250,8.86698E+05,contents,V6B,Commercial,URMasonry,2.67747E-02,4.00000E-03
