#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T19:20:46', checksum=2938527266, risk_investigation_time=1.0, kind='agg_curves-quantile-0.5'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.31823E+03,contents,V6B,Residential-HD,URMasonry,2.27723E-03,2.00000E-02
100,5.19827E+03,contents,V6B,Residential-HD,URMasonry,8.97994E-03,1.00000E-02
250,1.55580E+04,contents,V6B,Residential-HD,URMasonry,2.68762E-02,4.00000E-03
500,2.54391E+04,contents,V6B,Residential-HD,URMasonry,4.39457E-02,2.00000E-03
1000,4.21120E+04,contents,V6B,Residential-HD,URMasonry,7.27478E-02,1.00000E-03
2500,6.39662E+04,contents,V6B,Residential-HD,URMasonry,1.10501E-01,4.00000E-04
50,6.08914E+03,nonstructural,V6B,Residential-HD,URMasonry,9.23610E-04,2.00000E-02
100,3.10630E+04,nonstructural,V6B,Residential-HD,URMasonry,4.71169E-03,1.00000E-02
250,1.59651E+05,nonstructural,V6B,Residential-HD,URMasonry,2.42161E-02,4.00000E-03
500,3.48870E+05,nonstructural,V6B,Residential-HD,URMasonry,5.29171E-02,2.00000E-03
1000,8.03133E+05,nonstructural,V6B,Residential-HD,URMasonry,1.21820E-01,1.00000E-03
2500,1.60620E+06,nonstructural,V6B,Residential-HD,URMasonry,2.43631E-01,4.00000E-04
500,9.52000E-06,occupants,V6B,Residential-HD,URMasonry,1.00000E-06,2.00000E-03
1000,9.63473E-05,occupants,V6B,Residential-HD,URMasonry,1.01205E-05,1.00000E-03
2500,4.70846E-04,occupants,V6B,Residential-HD,URMasonry,4.94586E-05,4.00000E-04
50,1.16490E+01,structural,V6B,Residential-HD,URMasonry,8.04940E-06,2.00000E-02
100,9.02492E+02,structural,V6B,Residential-HD,URMasonry,6.23616E-04,1.00000E-02
250,1.66546E+04,structural,V6B,Residential-HD,URMasonry,1.15082E-02,4.00000E-03
500,5.22927E+04,structural,V6B,Residential-HD,URMasonry,3.61340E-02,2.00000E-03
1000,1.55406E+05,structural,V6B,Residential-HD,URMasonry,1.07385E-01,1.00000E-03
2500,3.53402E+05,structural,V6B,Residential-HD,URMasonry,2.44199E-01,4.00000E-04
50,4.27072E+00,contents,V6B,Residential-HD,Concrete,5.12323E-06,2.00000E-02
100,7.05018E+01,contents,V6B,Residential-HD,Concrete,8.45753E-05,1.00000E-02
250,7.39823E+02,contents,V6B,Residential-HD,Concrete,8.87506E-04,4.00000E-03
500,3.04725E+03,contents,V6B,Residential-HD,Concrete,3.65554E-03,2.00000E-03
1000,1.15654E+04,contents,V6B,Residential-HD,Concrete,1.38740E-02,1.00000E-03
2500,2.02431E+04,contents,V6B,Residential-HD,Concrete,2.42840E-02,4.00000E-04
50,4.13578E+02,nonstructural,V6B,Residential-HD,Concrete,4.35631E-05,2.00000E-02
100,6.99198E+03,nonstructural,V6B,Residential-HD,Concrete,7.36482E-04,1.00000E-02
