#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T19:50:47', checksum=2941869603, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
25,6.75433E+02,contents,V6B,Residential-HD,URMasonry,1.16680E-03,4.00000E-02
50,4.56743E+03,contents,V6B,Residential-HD,URMasonry,7.89016E-03,2.00000E-02
100,1.00887E+04,contents,V6B,Residential-HD,URMasonry,1.74280E-02,1.00000E-02
250,2.23230E+04,contents,V6B,Residential-HD,URMasonry,3.85627E-02,4.00000E-03
500,3.52459E+04,contents,V6B,Residential-HD,URMasonry,6.08868E-02,2.00000E-03
1000,5.20339E+04,contents,V6B,Residential-HD,URMasonry,8.98878E-02,1.00000E-03
2500,7.81316E+04,contents,V6B,Residential-HD,URMasonry,1.34971E-01,4.00000E-04
25,3.07141E+03,nonstructural,V6B,Residential-HD,URMasonry,4.65876E-04,4.00000E-02
50,2.65527E+04,nonstructural,V6B,Residential-HD,URMasonry,4.02756E-03,2.00000E-02
100,8.26856E+04,nonstructural,V6B,Residential-HD,URMasonry,1.25419E-02,1.00000E-02
250,2.84444E+05,nonstructural,V6B,Residential-HD,URMasonry,4.31450E-02,4.00000E-03
500,5.98732E+05,nonstructural,V6B,Residential-HD,URMasonry,9.08166E-02,2.00000E-03
1000,1.14673E+06,nonstructural,V6B,Residential-HD,URMasonry,1.73938E-01,1.00000E-03
2500,2.20023E+06,nonstructural,V6B,Residential-HD,URMasonry,3.33735E-01,4.00000E-04
250,8.56800E-06,occupants,V6B,Residential-HD,URMasonry,9.00000E-07,4.00000E-03
500,1.70109E-04,occupants,V6B,Residential-HD,URMasonry,1.78686E-05,2.00000E-03
1000,1.88448E-03,occupants,V6B,Residential-HD,URMasonry,1.97950E-04,1.00000E-03
2500,1.05515E-02,occupants,V6B,Residential-HD,URMasonry,1.10835E-03,4.00000E-04
25,1.73012E+00,structural,V6B,Residential-HD,URMasonry,1.19550E-06,4.00000E-02
