#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-06-05T04:15:26', checksum=1516592829, risk_investigation_time=1.0, kind='agg_curves-quantile-0.5'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
25,9.02104E+02,contents,V6B,Residential-HD,URMasonry,1.55837E-03,4.00000E-02
50,5.17420E+03,contents,V6B,Residential-HD,URMasonry,8.93835E-03,2.00000E-02
100,1.12908E+04,contents,V6B,Residential-HD,URMasonry,1.95047E-02,1.00000E-02
250,2.44412E+04,contents,V6B,Residential-HD,URMasonry,4.22218E-02,4.00000E-03
500,3.78291E+04,contents,V6B,Residential-HD,URMasonry,6.53492E-02,2.00000E-03
1000,5.38521E+04,contents,V6B,Residential-HD,URMasonry,9.30287E-02,1.00000E-03
2500,7.69962E+04,contents,V6B,Residential-HD,URMasonry,1.33010E-01,4.00000E-04
25,4.11634E+03,nonstructural,V6B,Residential-HD,URMasonry,6.24372E-04,4.00000E-02
50,3.08698E+04,nonstructural,V6B,Residential-HD,URMasonry,4.68238E-03,2.00000E-02
100,9.71038E+04,nonstructural,V6B,Residential-HD,URMasonry,1.47289E-02,1.00000E-02
250,3.26929E+05,nonstructural,V6B,Residential-HD,URMasonry,4.95891E-02,4.00000E-03
500,6.71239E+05,nonstructural,V6B,Residential-HD,URMasonry,1.01815E-01,2.00000E-03
1000,1.21173E+06,nonstructural,V6B,Residential-HD,URMasonry,1.83797E-01,1.00000E-03
2500,2.15001E+06,nonstructural,V6B,Residential-HD,URMasonry,3.26117E-01,4.00000E-04
250,9.52000E-06,occupants,V6B,Residential-HD,URMasonry,1.00000E-06,4.00000E-03
500,1.65367E-04,occupants,V6B,Residential-HD,URMasonry,1.73705E-05,2.00000E-03
1000,1.37645E-03,occupants,V6B,Residential-HD,URMasonry,1.44585E-04,1.00000E-03
2500,8.94813E-03,occupants,V6B,Residential-HD,URMasonry,9.39930E-04,4.00000E-04
25,3.92458E+00,structural,V6B,Residential-HD,URMasonry,2.71186E-06,4.00000E-02
50,8.91259E+02,structural,V6B,Residential-HD,URMasonry,6.15854E-04,2.00000E-02
100,7.49784E+03,structural,V6B,Residential-HD,URMasonry,5.18096E-03,1.00000E-02
250,4.77681E+04,structural,V6B,Residential-HD,URMasonry,3.30074E-02,4.00000E-03
500,1.24238E+05,structural,V6B,Residential-HD,URMasonry,8.58473E-02,2.00000E-03
1000,2.54973E+05,structural,V6B,Residential-HD,URMasonry,1.76185E-01,1.00000E-03
2500,4.90871E+05,structural,V6B,Residential-HD,URMasonry,3.39189E-01,4.00000E-04
