#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T23:13:48', checksum=1532911238, risk_investigation_time=1.0, kind='agg_curves-quantile-0.5'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
25,1.95533E+03,contents,V6B,Residential-HD,URMasonry,3.37780E-03,4.00000E-02
50,6.84093E+03,contents,V6B,Residential-HD,URMasonry,1.18176E-02,2.00000E-02
100,1.40492E+04,contents,V6B,Residential-HD,URMasonry,2.42697E-02,1.00000E-02
250,2.79625E+04,contents,V6B,Residential-HD,URMasonry,4.83047E-02,4.00000E-03
500,3.98170E+04,contents,V6B,Residential-HD,URMasonry,6.87832E-02,2.00000E-03
1000,5.33464E+04,contents,V6B,Residential-HD,URMasonry,9.21551E-02,1.00000E-03
2500,7.43870E+04,contents,V6B,Residential-HD,URMasonry,1.28502E-01,4.00000E-04
25,9.30593E+03,nonstructural,V6B,Residential-HD,URMasonry,1.41154E-03,4.00000E-02
50,4.58586E+04,nonstructural,V6B,Residential-HD,URMasonry,6.95590E-03,2.00000E-02
100,1.36167E+05,nonstructural,V6B,Residential-HD,URMasonry,2.06540E-02,1.00000E-02
250,4.07031E+05,nonstructural,V6B,Residential-HD,URMasonry,6.17390E-02,4.00000E-03
500,7.30874E+05,nonstructural,V6B,Residential-HD,URMasonry,1.10860E-01,2.00000E-03
1000,1.19271E+06,nonstructural,V6B,Residential-HD,URMasonry,1.80912E-01,1.00000E-03
2500,2.03926E+06,nonstructural,V6B,Residential-HD,URMasonry,3.09318E-01,4.00000E-04
250,2.11588E-05,occupants,V6B,Residential-HD,URMasonry,2.22256E-06,4.00000E-03
500,2.81883E-04,occupants,V6B,Residential-HD,URMasonry,2.96095E-05,2.00000E-03
1000,2.45883E-03,occupants,V6B,Residential-HD,URMasonry,2.58281E-04,1.00000E-03
2500,1.10969E-02,occupants,V6B,Residential-HD,URMasonry,1.16564E-03,4.00000E-04
25,4.29264E+01,structural,V6B,Residential-HD,URMasonry,2.96618E-05,4.00000E-02
50,1.97818E+03,structural,V6B,Residential-HD,URMasonry,1.36691E-03,2.00000E-02
100,1.29856E+04,structural,V6B,Residential-HD,URMasonry,8.97297E-03,1.00000E-02
250,6.45952E+04,structural,V6B,Residential-HD,URMasonry,4.46349E-02,4.00000E-03
500,1.38223E+05,structural,V6B,Residential-HD,URMasonry,9.55115E-02,2.00000E-03
1000,2.50260E+05,structural,V6B,Residential-HD,URMasonry,1.72928E-01,1.00000E-03
2500,4.62778E+05,structural,V6B,Residential-HD,URMasonry,3.19777E-01,4.00000E-04
25,8.97862E+00,contents,V6B,Residential-HD,Concrete,1.07709E-05,4.00000E-02
50,1.17457E+02,contents,V6B,Residential-HD,Concrete,1.40904E-04,2.00000E-02
100,7.91588E+02,contents,V6B,Residential-HD,Concrete,9.49604E-04,1.00000E-02
250,5.49991E+03,contents,V6B,Residential-HD,Concrete,6.59779E-03,4.00000E-03
500,1.56362E+04,contents,V6B,Residential-HD,Concrete,1.87574E-02,2.00000E-03
1000,3.39111E+04,contents,V6B,Residential-HD,Concrete,4.06804E-02,1.00000E-03
2500,6.96238E+04,contents,V6B,Residential-HD,Concrete,8.35220E-02,4.00000E-04
25,1.40424E+03,nonstructural,V6B,Residential-HD,Concrete,1.47912E-04,4.00000E-02
50,8.72135E+03,nonstructural,V6B,Residential-HD,Concrete,9.18641E-04,2.00000E-02
100,3.05667E+04,nonstructural,V6B,Residential-HD,Concrete,3.21966E-03,1.00000E-02
250,1.08555E+05,nonstructural,V6B,Residential-HD,Concrete,1.14343E-02,4.00000E-03
500,2.38629E+05,nonstructural,V6B,Residential-HD,Concrete,2.51353E-02,2.00000E-03
1000,4.28071E+05,nonstructural,V6B,Residential-HD,Concrete,4.50897E-02,1.00000E-03
2500,8.02379E+05,nonstructural,V6B,Residential-HD,Concrete,8.45165E-02,4.00000E-04
50,5.06000E-06,occupants,V6B,Residential-HD,Concrete,3.47051E-07,2.00000E-02
100,9.40208E-05,occupants,V6B,Residential-HD,Concrete,6.44862E-06,1.00000E-02
250,1.43951E-03,occupants,V6B,Residential-HD,Concrete,9.87320E-05,4.00000E-03
500,4.88313E-03,occupants,V6B,Residential-HD,Concrete,3.34920E-04,2.00000E-03
1000,1.13068E-02,occupants,V6B,Residential-HD,Concrete,7.75500E-04,1.00000E-03
2500,2.33977E-02,occupants,V6B,Residential-HD,Concrete,1.60478E-03,4.00000E-04
25,1.12631E+02,structural,V6B,Residential-HD,Concrete,5.40455E-05,4.00000E-02
50,1.59635E+03,structural,V6B,Residential-HD,Concrete,7.66003E-04,2.00000E-02
100,9.50515E+03,structural,V6B,Residential-HD,Concrete,4.56102E-03,1.00000E-02
250,5.05869E+04,structural,V6B,Residential-HD,Concrete,2.42740E-02,4.00000E-03
500,1.15812E+05,structural,V6B,Residential-HD,Concrete,5.55720E-02,2.00000E-03
1000,2.14964E+05,structural,V6B,Residential-HD,Concrete,1.03150E-01,1.00000E-03
2500,4.13170E+05,structural,V6B,Residential-HD,Concrete,1.98259E-01,4.00000E-04
25,1.76931E+05,contents,V6B,Commercial,URMasonry,5.34261E-03,4.00000E-02
50,4.30641E+05,contents,V6B,Commercial,URMasonry,1.30036E-02,2.00000E-02
100,8.11038E+05,contents,V6B,Commercial,URMasonry,2.44901E-02,1.00000E-02
250,1.47451E+06,contents,V6B,Commercial,URMasonry,4.45243E-02,4.00000E-03
500,2.09466E+06,contents,V6B,Commercial,URMasonry,6.32503E-02,2.00000E-03
1000,2.82452E+06,contents,V6B,Commercial,URMasonry,8.52893E-02,1.00000E-03
2500,3.94465E+06,contents,V6B,Commercial,URMasonry,1.19113E-01,4.00000E-04
25,1.62760E+05,nonstructural,V6B,Commercial,URMasonry,2.71101E-03,4.00000E-02
50,5.51136E+05,nonstructural,V6B,Commercial,URMasonry,9.17999E-03,2.00000E-02
100,1.45487E+06,nonstructural,V6B,Commercial,URMasonry,2.42330E-02,1.00000E-02
250,3.82498E+06,nonstructural,V6B,Commercial,URMasonry,6.37108E-02,4.00000E-03
500,6.70632E+06,nonstructural,V6B,Commercial,URMasonry,1.11704E-01,2.00000E-03
1000,1.12202E+07,nonstructural,V6B,Commercial,URMasonry,1.86889E-01,1.00000E-03
2500,1.86077E+07,nonstructural,V6B,Commercial,URMasonry,3.09939E-01,4.00000E-04
100,2.25291E-03,occupants,V6B,Commercial,URMasonry,1.97649E-06,1.00000E-02
250,4.09401E-02,occupants,V6B,Commercial,URMasonry,3.59171E-05,4.00000E-03
500,1.75859E-01,occupants,V6B,Commercial,URMasonry,1.54282E-04,2.00000E-03
1000,5.82375E-01,occupants,V6B,Commercial,URMasonry,5.10923E-04,1.00000E-03
2500,1.36749E+00,occupants,V6B,Commercial,URMasonry,1.19971E-03,4.00000E-04
25,1.40015E+04,structural,V6B,Commercial,URMasonry,3.80510E-04,4.00000E-02
50,1.16966E+05,structural,V6B,Commercial,URMasonry,3.17871E-03,2.00000E-02
100,4.96361E+05,structural,V6B,Commercial,URMasonry,1.34893E-02,1.00000E-02
250,1.88524E+06,structural,V6B,Commercial,URMasonry,5.12340E-02,4.00000E-03
500,3.71616E+06,structural,V6B,Commercial,URMasonry,1.00992E-01,2.00000E-03
1000,6.78732E+06,structural,V6B,Commercial,URMasonry,1.84455E-01,1.00000E-03
2500,1.20380E+07,structural,V6B,Commercial,URMasonry,3.27150E-01,4.00000E-04
25,2.20853E+02,contents,V6B,Commercial,Concrete,4.45803E-05,4.00000E-02
50,3.12295E+03,contents,V6B,Commercial,Concrete,6.30384E-04,2.00000E-02
100,2.01257E+04,contents,V6B,Commercial,Concrete,4.06248E-03,1.00000E-02
250,9.46645E+04,contents,V6B,Commercial,Concrete,1.91085E-02,4.00000E-03
500,2.25428E+05,contents,V6B,Commercial,Concrete,4.55038E-02,2.00000E-03
1000,4.34195E+05,contents,V6B,Commercial,Concrete,8.76445E-02,1.00000E-03
2500,8.65622E+05,contents,V6B,Commercial,Concrete,1.74730E-01,4.00000E-04
25,1.80222E+03,nonstructural,V6B,Commercial,Concrete,2.00670E-04,4.00000E-02
50,9.75468E+03,nonstructural,V6B,Commercial,Concrete,1.08614E-03,2.00000E-02
100,3.71015E+04,nonstructural,V6B,Commercial,Concrete,4.13109E-03,1.00000E-02
250,1.34515E+05,nonstructural,V6B,Commercial,Concrete,1.49777E-02,4.00000E-03
500,2.80800E+05,nonstructural,V6B,Commercial,Concrete,3.12659E-02,2.00000E-03
1000,5.32211E+05,nonstructural,V6B,Commercial,Concrete,5.92595E-02,1.00000E-03
2500,1.04374E+06,nonstructural,V6B,Commercial,Concrete,1.16217E-01,4.00000E-04
50,8.58916E-05,occupants,V6B,Commercial,Concrete,6.29612E-07,2.00000E-02
100,1.77676E-03,occupants,V6B,Commercial,Concrete,1.30242E-05,1.00000E-02
250,1.78745E-02,occupants,V6B,Commercial,Concrete,1.31026E-04,4.00000E-03
500,5.74339E-02,occupants,V6B,Commercial,Concrete,4.21008E-04,2.00000E-03
1000,1.33863E-01,occupants,V6B,Commercial,Concrete,9.81254E-04,1.00000E-03
2500,2.94315E-01,occupants,V6B,Commercial,Concrete,2.15742E-03,4.00000E-04
25,7.98314E+02,structural,V6B,Commercial,Concrete,1.45029E-04,4.00000E-02
50,6.80803E+03,structural,V6B,Commercial,Concrete,1.23681E-03,2.00000E-02
100,2.84766E+04,structural,V6B,Commercial,Concrete,5.17332E-03,1.00000E-02
250,9.59824E+04,structural,V6B,Commercial,Concrete,1.74371E-02,4.00000E-03
500,1.91218E+05,structural,V6B,Commercial,Concrete,3.47384E-02,2.00000E-03
1000,3.42356E+05,structural,V6B,Commercial,Concrete,6.21957E-02,1.00000E-03
2500,6.51145E+05,structural,V6B,Commercial,Concrete,1.18293E-01,4.00000E-04
25,5.86091E+01,contents,V6B,Commercial,Steel,2.99160E-05,4.00000E-02
50,8.50103E+02,contents,V6B,Commercial,Steel,4.33920E-04,2.00000E-02
100,6.91832E+03,contents,V6B,Commercial,Steel,3.53133E-03,1.00000E-02
250,4.06417E+04,contents,V6B,Commercial,Steel,2.07448E-02,4.00000E-03
500,9.82118E+04,contents,V6B,Commercial,Steel,5.01305E-02,2.00000E-03
1000,1.95975E+05,contents,V6B,Commercial,Steel,1.00032E-01,1.00000E-03
