#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T19:26:42', checksum=2938527266, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.69317E+03,contents,V6B,Residential-HD,URMasonry,2.92493E-03,2.00000E-02
100,5.79660E+03,contents,V6B,Residential-HD,URMasonry,1.00135E-02,1.00000E-02
250,1.50439E+04,contents,V6B,Residential-HD,URMasonry,2.59882E-02,4.00000E-03
500,2.66471E+04,contents,V6B,Residential-HD,URMasonry,4.60324E-02,2.00000E-03
1000,4.18728E+04,contents,V6B,Residential-HD,URMasonry,7.23345E-02,1.00000E-03
2500,6.21209E+04,contents,V6B,Residential-HD,URMasonry,1.07313E-01,4.00000E-04
50,7.95451E+03,nonstructural,V6B,Residential-HD,URMasonry,1.20655E-03,2.00000E-02
100,3.61605E+04,nonstructural,V6B,Residential-HD,URMasonry,5.48489E-03,1.00000E-02
250,1.51398E+05,nonstructural,V6B,Residential-HD,URMasonry,2.29643E-02,4.00000E-03
500,3.76065E+05,nonstructural,V6B,Residential-HD,URMasonry,5.70422E-02,2.00000E-03
1000,7.95601E+05,nonstructural,V6B,Residential-HD,URMasonry,1.20678E-01,1.00000E-03
2500,1.53221E+06,nonstructural,V6B,Residential-HD,URMasonry,2.32408E-01,4.00000E-04
500,2.79490E-05,occupants,V6B,Residential-HD,URMasonry,2.93582E-06,2.00000E-03
1000,3.68526E-04,occupants,V6B,Residential-HD,URMasonry,3.87107E-05,1.00000E-03
2500,3.13564E-03,occupants,V6B,Residential-HD,URMasonry,3.29374E-04,4.00000E-04
50,2.78593E+01,structural,V6B,Residential-HD,URMasonry,1.92506E-05,2.00000E-02
100,1.23682E+03,structural,V6B,Residential-HD,URMasonry,8.54635E-04,1.00000E-02
250,1.53233E+04,structural,V6B,Residential-HD,URMasonry,1.05883E-02,4.00000E-03
500,5.79761E+04,structural,V6B,Residential-HD,URMasonry,4.00611E-02,2.00000E-03
1000,1.53615E+05,structural,V6B,Residential-HD,URMasonry,1.06147E-01,1.00000E-03
