#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git29ac352f7d', start_date='2021-06-10T22:29:03', checksum=2927845098, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.65886E+03,contents,V6B,Residential-HD,URMasonry,2.86566E-03,2.00000E-02
100,5.86315E+03,contents,V6B,Residential-HD,URMasonry,1.01285E-02,1.00000E-02
250,1.49569E+04,contents,V6B,Residential-HD,URMasonry,2.58378E-02,4.00000E-03
500,2.52446E+04,contents,V6B,Residential-HD,URMasonry,4.36097E-02,2.00000E-03
1000,3.84396E+04,contents,V6B,Residential-HD,URMasonry,6.64038E-02,1.00000E-03
2500,5.78669E+04,contents,V6B,Residential-HD,URMasonry,9.99642E-02,4.00000E-04
50,7.77864E+03,nonstructural,V6B,Residential-HD,URMasonry,1.17988E-03,2.00000E-02
100,3.67477E+04,nonstructural,V6B,Residential-HD,URMasonry,5.57395E-03,1.00000E-02
250,1.50000E+05,nonstructural,V6B,Residential-HD,URMasonry,2.27523E-02,4.00000E-03
500,3.44491E+05,nonstructural,V6B,Residential-HD,URMasonry,5.22529E-02,2.00000E-03
1000,6.89487E+05,nonstructural,V6B,Residential-HD,URMasonry,1.04582E-01,1.00000E-03
2500,1.36455E+06,nonstructural,V6B,Residential-HD,URMasonry,2.06978E-01,4.00000E-04
500,3.69530E-05,occupants,V6B,Residential-HD,URMasonry,3.88162E-06,2.00000E-03
1000,4.04018E-04,occupants,V6B,Residential-HD,URMasonry,4.24389E-05,1.00000E-03
2500,3.40862E-03,occupants,V6B,Residential-HD,URMasonry,3.58048E-04,4.00000E-04
50,2.59841E+01,structural,V6B,Residential-HD,URMasonry,1.79549E-05,2.00000E-02
100,1.27794E+03,structural,V6B,Residential-HD,URMasonry,8.83052E-04,1.00000E-02
250,1.50979E+04,structural,V6B,Residential-HD,URMasonry,1.04326E-02,4.00000E-03
500,5.13777E+04,structural,V6B,Residential-HD,URMasonry,3.55017E-02,2.00000E-03
1000,1.28512E+05,structural,V6B,Residential-HD,URMasonry,8.88013E-02,1.00000E-03
2500,2.92926E+05,structural,V6B,Residential-HD,URMasonry,2.02410E-01,4.00000E-04
50,7.36983E+00,contents,V6B,Residential-HD,Concrete,8.84098E-06,2.00000E-02
100,8.98532E+01,contents,V6B,Residential-HD,Concrete,1.07790E-04,1.00000E-02
250,1.30196E+03,contents,V6B,Residential-HD,Concrete,1.56186E-03,4.00000E-03
500,5.50288E+03,contents,V6B,Residential-HD,Concrete,6.60136E-03,2.00000E-03
1000,1.57294E+04,contents,V6B,Residential-HD,Concrete,1.88693E-02,1.00000E-03
2500,3.98127E+04,contents,V6B,Residential-HD,Concrete,4.77600E-02,4.00000E-04
50,1.15419E+03,nonstructural,V6B,Residential-HD,Concrete,1.21573E-04,2.00000E-02
100,8.41905E+03,nonstructural,V6B,Residential-HD,Concrete,8.86799E-04,1.00000E-02
250,4.71283E+04,nonstructural,V6B,Residential-HD,Concrete,4.96413E-03,4.00000E-03
500,1.14484E+05,nonstructural,V6B,Residential-HD,Concrete,1.20589E-02,2.00000E-03
1000,2.34549E+05,nonstructural,V6B,Residential-HD,Concrete,2.47056E-02,1.00000E-03
2500,4.97926E+05,nonstructural,V6B,Residential-HD,Concrete,5.24477E-02,4.00000E-04
100,1.92600E-06,occupants,V6B,Residential-HD,Concrete,1.32099E-07,1.00000E-02
250,2.13003E-04,occupants,V6B,Residential-HD,Concrete,1.46093E-05,4.00000E-03
500,1.43739E-03,occupants,V6B,Residential-HD,Concrete,9.85867E-05,2.00000E-03
1000,4.95554E-03,occupants,V6B,Residential-HD,Concrete,3.39886E-04,1.00000E-03
2500,1.36351E-02,occupants,V6B,Residential-HD,Concrete,9.35189E-04,4.00000E-04
50,8.45932E+01,structural,V6B,Residential-HD,Concrete,4.05918E-05,2.00000E-02
100,1.69595E+03,structural,V6B,Residential-HD,Concrete,8.13800E-04,1.00000E-02
250,2.05076E+04,structural,V6B,Residential-HD,Concrete,9.84054E-03,4.00000E-03
500,5.56216E+04,structural,V6B,Residential-HD,Concrete,2.66899E-02,2.00000E-03
1000,1.13028E+05,structural,V6B,Residential-HD,Concrete,5.42360E-02,1.00000E-03
2500,2.31413E+05,structural,V6B,Residential-HD,Concrete,1.11043E-01,4.00000E-04
25,4.86400E+03,contents,V6B,Commercial,URMasonry,1.46873E-04,4.00000E-02
50,1.41080E+05,contents,V6B,Commercial,URMasonry,4.26006E-03,2.00000E-02
100,3.82900E+05,contents,V6B,Commercial,URMasonry,1.15620E-02,1.00000E-02
250,9.03789E+05,contents,V6B,Commercial,URMasonry,2.72908E-02,4.00000E-03
500,1.43655E+06,contents,V6B,Commercial,URMasonry,4.33779E-02,2.00000E-03
1000,2.07424E+06,contents,V6B,Commercial,URMasonry,6.26337E-02,1.00000E-03
2500,2.98833E+06,contents,V6B,Commercial,URMasonry,9.02357E-02,4.00000E-04
25,3.49960E+03,nonstructural,V6B,Commercial,URMasonry,5.82911E-05,4.00000E-02
50,1.26397E+05,nonstructural,V6B,Commercial,URMasonry,2.10533E-03,2.00000E-02
100,4.69267E+05,nonstructural,V6B,Commercial,URMasonry,7.81634E-03,1.00000E-02
250,1.75756E+06,nonstructural,V6B,Commercial,URMasonry,2.92748E-02,4.00000E-03
500,3.71280E+06,nonstructural,V6B,Commercial,URMasonry,6.18423E-02,2.00000E-03
1000,6.72559E+06,nonstructural,V6B,Commercial,URMasonry,1.12025E-01,1.00000E-03
2500,1.21290E+07,nonstructural,V6B,Commercial,URMasonry,2.02026E-01,4.00000E-04
250,5.83673E-03,occupants,V6B,Commercial,URMasonry,5.12061E-06,4.00000E-03
500,5.11226E-02,occupants,V6B,Commercial,URMasonry,4.48503E-05,2.00000E-03
1000,2.01488E-01,occupants,V6B,Commercial,URMasonry,1.76767E-04,1.00000E-03
2500,6.78613E-01,occupants,V6B,Commercial,URMasonry,5.95353E-04,4.00000E-04
50,8.25178E+03,structural,V6B,Commercial,URMasonry,2.24254E-04,2.00000E-02
100,8.94281E+04,structural,V6B,Commercial,URMasonry,2.43033E-03,1.00000E-02
250,6.69864E+05,structural,V6B,Commercial,URMasonry,1.82045E-02,4.00000E-03
500,1.80719E+06,structural,V6B,Commercial,URMasonry,4.91130E-02,2.00000E-03
1000,3.75764E+06,structural,V6B,Commercial,URMasonry,1.02119E-01,1.00000E-03
2500,7.43480E+06,structural,V6B,Commercial,URMasonry,2.02051E-01,4.00000E-04
50,1.16463E+02,contents,V6B,Commercial,Concrete,2.35086E-05,2.00000E-02
100,2.03302E+03,contents,V6B,Commercial,Concrete,4.10376E-04,1.00000E-02
250,2.74398E+04,contents,V6B,Commercial,Concrete,5.53887E-03,4.00000E-03
500,9.37530E+04,contents,V6B,Commercial,Concrete,1.89245E-02,2.00000E-03
1000,2.21826E+05,contents,V6B,Commercial,Concrete,4.47766E-02,1.00000E-03
2500,4.90893E+05,contents,V6B,Commercial,Concrete,9.90893E-02,4.00000E-04
50,1.17095E+03,nonstructural,V6B,Commercial,Concrete,1.30380E-04,2.00000E-02
100,7.55348E+03,nonstructural,V6B,Commercial,Concrete,8.41049E-04,1.00000E-02
250,4.76897E+04,nonstructural,V6B,Commercial,Concrete,5.31005E-03,4.00000E-03
500,1.30508E+05,nonstructural,V6B,Commercial,Concrete,1.45315E-02,2.00000E-03
1000,2.78596E+05,nonstructural,V6B,Commercial,Concrete,3.10205E-02,1.00000E-03
