#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T20:31:43', checksum=2938527266, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.53696E+03,contents,V6B,Residential-HD,URMasonry,2.65507E-03,2.00000E-02
100,5.80673E+03,contents,V6B,Residential-HD,URMasonry,1.00310E-02,1.00000E-02
250,1.49091E+04,contents,V6B,Residential-HD,URMasonry,2.57553E-02,4.00000E-03
500,2.55389E+04,contents,V6B,Residential-HD,URMasonry,4.41180E-02,2.00000E-03
1000,3.91624E+04,contents,V6B,Residential-HD,URMasonry,6.76525E-02,1.00000E-03
2500,5.98538E+04,contents,V6B,Residential-HD,URMasonry,1.03396E-01,4.00000E-04
50,7.16144E+03,nonstructural,V6B,Residential-HD,URMasonry,1.08626E-03,2.00000E-02
100,3.62364E+04,nonstructural,V6B,Residential-HD,URMasonry,5.49639E-03,1.00000E-02
250,1.49236E+05,nonstructural,V6B,Residential-HD,URMasonry,2.26364E-02,4.00000E-03
500,3.51115E+05,nonstructural,V6B,Residential-HD,URMasonry,5.32577E-02,2.00000E-03
1000,7.11091E+05,nonstructural,V6B,Residential-HD,URMasonry,1.07859E-01,1.00000E-03
2500,1.44190E+06,nonstructural,V6B,Residential-HD,URMasonry,2.18710E-01,4.00000E-04
500,2.37333E-05,occupants,V6B,Residential-HD,URMasonry,2.49299E-06,2.00000E-03
1000,2.88697E-04,occupants,V6B,Residential-HD,URMasonry,3.03254E-05,1.00000E-03
2500,2.82038E-03,occupants,V6B,Residential-HD,URMasonry,2.96259E-04,4.00000E-04
50,1.98395E+01,structural,V6B,Residential-HD,URMasonry,1.37090E-05,2.00000E-02
100,1.24044E+03,structural,V6B,Residential-HD,URMasonry,8.57135E-04,1.00000E-02
250,1.49751E+04,structural,V6B,Residential-HD,URMasonry,1.03477E-02,4.00000E-03
500,5.27621E+04,structural,V6B,Residential-HD,URMasonry,3.64583E-02,2.00000E-03
1000,1.33574E+05,structural,V6B,Residential-HD,URMasonry,9.22986E-02,1.00000E-03
2500,3.12219E+05,structural,V6B,Residential-HD,URMasonry,2.15741E-01,4.00000E-04
50,6.38575E+00,contents,V6B,Residential-HD,Concrete,7.66046E-06,2.00000E-02
100,8.05294E+01,contents,V6B,Residential-HD,Concrete,9.66046E-05,1.00000E-02
250,1.06979E+03,contents,V6B,Residential-HD,Concrete,1.28333E-03,4.00000E-03
500,4.75665E+03,contents,V6B,Residential-HD,Concrete,5.70617E-03,2.00000E-03
1000,1.34922E+04,contents,V6B,Residential-HD,Concrete,1.61855E-02,1.00000E-03
2500,3.75318E+04,contents,V6B,Residential-HD,Concrete,4.50239E-02,4.00000E-04
50,9.94282E+02,nonstructural,V6B,Residential-HD,Concrete,1.04730E-04,2.00000E-02
100,7.66798E+03,nonstructural,V6B,Residential-HD,Concrete,8.07687E-04,1.00000E-02
250,4.12872E+04,nonstructural,V6B,Residential-HD,Concrete,4.34888E-03,4.00000E-03
500,9.76235E+04,nonstructural,V6B,Residential-HD,Concrete,1.02829E-02,2.00000E-03
1000,1.99079E+05,nonstructural,V6B,Residential-HD,Concrete,2.09695E-02,1.00000E-03
2500,4.42891E+05,nonstructural,V6B,Residential-HD,Concrete,4.66508E-02,4.00000E-04
250,1.62874E-04,occupants,V6B,Residential-HD,Concrete,1.11711E-05,4.00000E-03
500,1.09655E-03,occupants,V6B,Residential-HD,Concrete,7.52090E-05,2.00000E-03
1000,3.78762E-03,occupants,V6B,Residential-HD,Concrete,2.59782E-04,1.00000E-03
2500,1.19695E-02,occupants,V6B,Residential-HD,Concrete,8.20954E-04,4.00000E-04
50,5.94000E+01,structural,V6B,Residential-HD,Concrete,2.85030E-05,2.00000E-02
100,1.43852E+03,structural,V6B,Residential-HD,Concrete,6.90271E-04,1.00000E-02
250,1.69000E+04,structural,V6B,Residential-HD,Concrete,8.10943E-03,4.00000E-03
500,4.85161E+04,structural,V6B,Residential-HD,Concrete,2.32803E-02,2.00000E-03
1000,1.01536E+05,structural,V6B,Residential-HD,Concrete,4.87217E-02,1.00000E-03
2500,2.14285E+05,structural,V6B,Residential-HD,Concrete,1.02824E-01,4.00000E-04
25,3.26545E+03,contents,V6B,Commercial,URMasonry,9.86035E-05,4.00000E-02
50,1.35434E+05,contents,V6B,Commercial,URMasonry,4.08956E-03,2.00000E-02
