#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-24T03:20:22', checksum=1532911238, risk_investigation_time=1.0, kind='agg_curves-quantile-0.05'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.70854E+03,contents,V6B,Residential-HD,URMasonry,2.95148E-03,2.00000E-02
100,5.97119E+03,contents,V6B,Residential-HD,URMasonry,1.03151E-02,1.00000E-02
250,1.52463E+04,contents,V6B,Residential-HD,URMasonry,2.63378E-02,4.00000E-03
500,2.54878E+04,contents,V6B,Residential-HD,URMasonry,4.40297E-02,2.00000E-03
1000,3.86411E+04,contents,V6B,Residential-HD,URMasonry,6.67518E-02,1.00000E-03
2500,5.84609E+04,contents,V6B,Residential-HD,URMasonry,1.00990E-01,4.00000E-04
50,8.12942E+03,nonstructural,V6B,Residential-HD,URMasonry,1.23308E-03,2.00000E-02
100,3.80502E+04,nonstructural,V6B,Residential-HD,URMasonry,5.77151E-03,1.00000E-02
250,1.55143E+05,nonstructural,V6B,Residential-HD,URMasonry,2.35323E-02,4.00000E-03
500,3.50488E+05,nonstructural,V6B,Residential-HD,URMasonry,5.31626E-02,2.00000E-03
1000,6.95888E+05,nonstructural,V6B,Residential-HD,URMasonry,1.05553E-01,1.00000E-03
2500,1.38785E+06,nonstructural,V6B,Residential-HD,URMasonry,2.10511E-01,4.00000E-04
500,3.91041E-05,occupants,V6B,Residential-HD,URMasonry,4.10758E-06,2.00000E-03
1000,4.92812E-04,occupants,V6B,Residential-HD,URMasonry,5.17660E-05,1.00000E-03
2500,3.77513E-03,occupants,V6B,Residential-HD,URMasonry,3.96547E-04,4.00000E-04
50,3.83338E+01,structural,V6B,Residential-HD,URMasonry,2.64884E-05,2.00000E-02
100,1.41344E+03,structural,V6B,Residential-HD,URMasonry,9.76679E-04,1.00000E-02
250,1.60075E+04,structural,V6B,Residential-HD,URMasonry,1.10611E-02,4.00000E-03
500,5.26910E+04,structural,V6B,Residential-HD,URMasonry,3.64092E-02,2.00000E-03
1000,1.30038E+05,structural,V6B,Residential-HD,URMasonry,8.98557E-02,1.00000E-03
2500,2.98744E+05,structural,V6B,Residential-HD,URMasonry,2.06430E-01,4.00000E-04
50,5.62269E+00,contents,V6B,Residential-HD,Concrete,6.74509E-06,2.00000E-02
100,7.32277E+01,contents,V6B,Residential-HD,Concrete,8.78454E-05,1.00000E-02
250,1.37495E+03,contents,V6B,Residential-HD,Concrete,1.64941E-03,4.00000E-03
500,5.94263E+03,contents,V6B,Residential-HD,Concrete,7.12890E-03,2.00000E-03
1000,1.71047E+04,contents,V6B,Residential-HD,Concrete,2.05191E-02,1.00000E-03
2500,4.28123E+04,contents,V6B,Residential-HD,Concrete,5.13585E-02,4.00000E-04
50,9.36767E+02,nonstructural,V6B,Residential-HD,Concrete,9.86719E-05,2.00000E-02
100,7.46329E+03,nonstructural,V6B,Residential-HD,Concrete,7.86126E-04,1.00000E-02
250,4.61177E+04,nonstructural,V6B,Residential-HD,Concrete,4.85769E-03,4.00000E-03
500,1.16660E+05,nonstructural,V6B,Residential-HD,Concrete,1.22881E-02,2.00000E-03
1000,2.49007E+05,nonstructural,V6B,Residential-HD,Concrete,2.62285E-02,1.00000E-03
2500,5.26386E+05,nonstructural,V6B,Residential-HD,Concrete,5.54455E-02,4.00000E-04
250,2.12754E-04,occupants,V6B,Residential-HD,Concrete,1.45922E-05,4.00000E-03
500,1.50421E-03,occupants,V6B,Residential-HD,Concrete,1.03169E-04,2.00000E-03
1000,5.33023E-03,occupants,V6B,Residential-HD,Concrete,3.65585E-04,1.00000E-03
