#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T19:20:46', checksum=2938527266, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
50,1.90105E+03,contents,V6B,Residential-HD,URMasonry,3.28404E-03,2.00000E-02
100,6.76736E+03,contents,V6B,Residential-HD,URMasonry,1.16905E-02,1.00000E-02
250,1.70579E+04,contents,V6B,Residential-HD,URMasonry,2.94673E-02,4.00000E-03
500,3.07306E+04,contents,V6B,Residential-HD,URMasonry,5.30866E-02,2.00000E-03
1000,4.34549E+04,contents,V6B,Residential-HD,URMasonry,7.50676E-02,1.00000E-03
2500,6.91347E+04,contents,V6B,Residential-HD,URMasonry,1.19429E-01,4.00000E-04
50,9.03352E+03,nonstructural,V6B,Residential-HD,URMasonry,1.37022E-03,2.00000E-02
100,4.52536E+04,nonstructural,V6B,Residential-HD,URMasonry,6.86414E-03,1.00000E-02
250,1.84501E+05,nonstructural,V6B,Residential-HD,URMasonry,2.79854E-02,4.00000E-03
500,4.75983E+05,nonstructural,V6B,Residential-HD,URMasonry,7.21978E-02,2.00000E-03
1000,8.46720E+05,nonstructural,V6B,Residential-HD,URMasonry,1.28432E-01,1.00000E-03
2500,1.81892E+06,nonstructural,V6B,Residential-HD,URMasonry,2.75897E-01,4.00000E-04
500,2.21764E-05,occupants,V6B,Residential-HD,URMasonry,2.32945E-06,2.00000E-03
1000,3.80688E-04,occupants,V6B,Residential-HD,URMasonry,3.99882E-05,1.00000E-03
2500,2.84313E-03,occupants,V6B,Residential-HD,URMasonry,2.98648E-04,4.00000E-04
50,4.04095E+01,structural,V6B,Residential-HD,URMasonry,2.79227E-05,2.00000E-02
100,1.94152E+03,structural,V6B,Residential-HD,URMasonry,1.34158E-03,1.00000E-02
250,2.07894E+04,structural,V6B,Residential-HD,URMasonry,1.43653E-02,4.00000E-03
500,7.97219E+04,structural,V6B,Residential-HD,URMasonry,5.50874E-02,2.00000E-03
1000,1.65852E+05,structural,V6B,Residential-HD,URMasonry,1.14603E-01,1.00000E-03
2500,4.07027E+05,structural,V6B,Residential-HD,URMasonry,2.81253E-01,4.00000E-04
50,6.83034E+00,contents,V6B,Residential-HD,Concrete,8.19381E-06,2.00000E-02
100,9.81537E+01,contents,V6B,Residential-HD,Concrete,1.17747E-04,1.00000E-02
250,1.38033E+03,contents,V6B,Residential-HD,Concrete,1.65587E-03,4.00000E-03
500,4.64900E+03,contents,V6B,Residential-HD,Concrete,5.57703E-03,2.00000E-03
1000,1.43835E+04,contents,V6B,Residential-HD,Concrete,1.72548E-02,1.00000E-03
2500,3.84928E+04,contents,V6B,Residential-HD,Concrete,4.61767E-02,4.00000E-04
50,1.05561E+03,nonstructural,V6B,Residential-HD,Concrete,1.11190E-04,2.00000E-02
100,8.11044E+03,nonstructural,V6B,Residential-HD,Concrete,8.54292E-04,1.00000E-02
250,4.67140E+04,nonstructural,V6B,Residential-HD,Concrete,4.92050E-03,4.00000E-03
500,9.52897E+04,nonstructural,V6B,Residential-HD,Concrete,1.00371E-02,2.00000E-03
1000,2.01200E+05,nonstructural,V6B,Residential-HD,Concrete,2.11928E-02,1.00000E-03
2500,5.61254E+05,nonstructural,V6B,Residential-HD,Concrete,5.91183E-02,4.00000E-04
100,2.90928E-06,occupants,V6B,Residential-HD,Concrete,1.99539E-07,1.00000E-02
250,2.45655E-04,occupants,V6B,Residential-HD,Concrete,1.68488E-05,4.00000E-03
500,1.33463E-03,occupants,V6B,Residential-HD,Concrete,9.15382E-05,2.00000E-03
1000,4.54144E-03,occupants,V6B,Residential-HD,Concrete,3.11484E-04,1.00000E-03
