#,,,,,,,"generated_by='OpenQuake engine 3.11.3-git0cccb86798', start_date='2021-06-23T21:02:54', checksum=2941869603, risk_investigation_time=1.0, kind='agg_curves-quantile-0.95'"
return_period,loss_value,loss_type,fsauid,GenOcc,GenType,loss_ratio,annual_frequency_of_exceedence
25,8.68742E+02,contents,V6B,Residential-HD,URMasonry,1.50074E-03,4.00000E-02
50,4.72388E+03,contents,V6B,Residential-HD,URMasonry,8.16043E-03,2.00000E-02
100,1.04047E+04,contents,V6B,Residential-HD,URMasonry,1.79739E-02,1.00000E-02
250,2.19942E+04,contents,V6B,Residential-HD,URMasonry,3.79946E-02,4.00000E-03
500,3.42698E+04,contents,V6B,Residential-HD,URMasonry,5.92006E-02,2.00000E-03
1000,4.99359E+04,contents,V6B,Residential-HD,URMasonry,8.62634E-02,1.00000E-03
2500,7.26854E+04,contents,V6B,Residential-HD,URMasonry,1.25563E-01,4.00000E-04
25,3.97093E+03,nonstructural,V6B,Residential-HD,URMasonry,6.02317E-04,4.00000E-02
50,2.78531E+04,nonstructural,V6B,Residential-HD,URMasonry,4.22481E-03,2.00000E-02
100,8.67449E+04,nonstructural,V6B,Residential-HD,URMasonry,1.31576E-02,1.00000E-02
250,2.77581E+05,nonstructural,V6B,Residential-HD,URMasonry,4.21039E-02,4.00000E-03
500,5.71952E+05,nonstructural,V6B,Residential-HD,URMasonry,8.67546E-02,2.00000E-03
1000,1.07157E+06,nonstructural,V6B,Residential-HD,URMasonry,1.62537E-01,1.00000E-03
2500,1.96913E+06,nonstructural,V6B,Residential-HD,URMasonry,2.98680E-01,4.00000E-04
250,8.56800E-06,occupants,V6B,Residential-HD,URMasonry,9.00000E-07,4.00000E-03
500,1.77081E-04,occupants,V6B,Residential-HD,URMasonry,1.86009E-05,2.00000E-03
1000,1.41816E-03,occupants,V6B,Residential-HD,URMasonry,1.48967E-04,1.00000E-03
2500,9.27296E-03,occupants,V6B,Residential-HD,URMasonry,9.74050E-04,4.00000E-04
25,4.20813E+00,structural,V6B,Residential-HD,URMasonry,2.90779E-06,4.00000E-02
50,7.70450E+02,structural,V6B,Residential-HD,URMasonry,5.32376E-04,2.00000E-02
100,6.34916E+03,structural,V6B,Residential-HD,URMasonry,4.38723E-03,1.00000E-02
250,3.81255E+04,structural,V6B,Residential-HD,URMasonry,2.63445E-02,4.00000E-03
500,1.01498E+05,structural,V6B,Residential-HD,URMasonry,7.01345E-02,2.00000E-03
1000,2.20606E+05,structural,V6B,Residential-HD,URMasonry,1.52437E-01,1.00000E-03
2500,4.45093E+05,structural,V6B,Residential-HD,URMasonry,3.07557E-01,4.00000E-04
25,2.77211E+00,contents,V6B,Residential-HD,Concrete,3.32547E-06,4.00000E-02
50,3.81463E+01,contents,V6B,Residential-HD,Concrete,4.57610E-05,2.00000E-02
100,3.76522E+02,contents,V6B,Residential-HD,Concrete,4.51682E-04,1.00000E-02
250,3.51575E+03,contents,V6B,Residential-HD,Concrete,4.21755E-03,4.00000E-03
500,1.16551E+04,contents,V6B,Residential-HD,Concrete,1.39816E-02,2.00000E-03
1000,2.78642E+04,contents,V6B,Residential-HD,Concrete,3.34265E-02,1.00000E-03
2500,6.09059E+04,contents,V6B,Residential-HD,Concrete,7.30639E-02,4.00000E-04
25,3.00131E+02,nonstructural,V6B,Residential-HD,Concrete,3.16136E-05,4.00000E-02
50,4.33079E+03,nonstructural,V6B,Residential-HD,Concrete,4.56172E-04,2.00000E-02
100,1.83563E+04,nonstructural,V6B,Residential-HD,Concrete,1.93351E-03,1.00000E-02
250,7.78335E+04,nonstructural,V6B,Residential-HD,Concrete,8.19839E-03,4.00000E-03
500,1.84372E+05,nonstructural,V6B,Residential-HD,Concrete,1.94203E-02,2.00000E-03
